customer_id,full_name,email,phone,address,service_plan,connection_type,monthly_fee,data_usage_gb,avg_speed_mbps,promised_speed,uptime_percentage,payment_status,last_payment_date,contract_start_date,active_tickets,ticket_type,ticket_status,last_ticket_date,customer_satisfaction
CUST004343,Michael Horn,kobrien@example.com,423-945-7220x7924,"3929 White Road Apt. 366
Lake Jamesmouth, OK 88260",Enterprise,Fiber,193.05,884.11,629.07,604.47,99.7,Pending,2024-09-21,2024-08-14,3,Connection Problem,In Progress,2024-08-31,10.0
CUST004344,Phillip Dean,barbarabell@example.org,218-296-0541,"943 Michelle Port Apt. 673
Port Danielside, TX 79583",Standard,DSL,75.34,828.37,225.77,256.82,97.49,Paid,2024-04-14,2023-05-31,0,Connection Problem,Open,2024-03-07,10.0
CUST004345,Katherine Crawford,avilastephanie@example.com,871.684.5887,"8087 Tiffany Roads Suite 726
Karenborough, AZ 33577",Standard,Cable,56.25,824.15,143.17,155.16,97.15,Paid,2024-10-21,2023-08-08,2,Technical Issue,Open,2023-10-20,10.0
CUST004346,Tanya Morales,grantamanda@example.net,6444034007,"953 Pennington Crossing Suite 290
West Rhondatown, VA 78450",Enterprise,Fiber,155.28,514.53,620.63,634.26,99.53,Paid,2023-11-01,2023-06-22,0,Connection Problem,Closed,2024-09-27,10.0
CUST004347,Brittany Cole,jamesholmes@example.com,+1-536-328-1848x6826,"113 Timothy Forest Suite 930
Jonesbury, VI 44998",Standard,Fiber,58.33,112.53,213.79,216.81,99.61,Paid,2024-12-11,2024-09-10,0,Billing Query,Open,2024-09-26,10.0
CUST004348,Kathleen Zavala,pturner@example.org,9866836693,"727 Reid View Apt. 528
West Emily, OK 46962",Premium,Cable,93.27,116.85,410.96,420.27,97.66,Paid,2024-04-19,2024-01-23,1,Billing Query,Closed,2024-09-29,10.0
CUST004349,Samantha Richardson,kgraham@example.org,4123157154,"31203 Alexander Isle Apt. 478
East Thomasstad, SC 71795",Premium,Cable,94.43,308.22,428.73,494.23,97.59,Overdue,2024-10-16,2024-03-04,0,Connection Problem,Resolved,2024-10-14,10.0
CUST004350,Richard Grant,xwatkins@example.net,491-692-7327,"167 Luis Ville Suite 889
East Luke, UT 45394",Premium,DSL,116.63,949.47,310.79,383.62,98.5,Paid,2024-03-06,2023-08-30,0,Technical Issue,Resolved,2024-07-01,10.0
CUST004351,April Thomas,nicoleward@example.net,920.940.7284x0319,"837 Andrew Run Apt. 429
Doylemouth, PR 45687",Basic,DSL,48.45,838.73,67.59,78.23,95.94,Paid,2024-04-22,2023-06-04,0,Service Request,Resolved,2024-08-30,10.0
CUST004352,Cassandra Thompson,leblanclaura@example.net,(766)784-7206x690,"2315 Brittany Isle Apt. 742
North Markmouth, MI 53287",Enterprise,Fiber,189.25,983.12,869.16,928.44,99.24,Paid,2024-10-09,2024-09-09,0,Connection Problem,Closed,2024-09-29,10.0
CUST004353,Cheryl Armstrong,matthewwilliams@example.com,623.379.6614x19318,"425 Jennifer Passage Apt. 879
New Kennethton, ME 94444",Premium,Fiber,85.16,590.13,367.71,391.63,99.5,Pending,2024-02-14,2024-02-14,0,Billing Query,Open,2024-09-22,10.0
CUST004354,Jacqueline Jones,pattersonjeffery@example.org,921.439.7085,"833 Williams Ville
Hopkinsland, PA 49676",Basic,Satellite,49.25,187.21,67.17,90.03,95.27,Paid,2024-10-10,2024-09-09,1,Connection Problem,Open,2024-10-30,10.0
CUST004355,Jennifer Browning,misty04@example.org,6063172504,"26874 Mooney Trail Apt. 638
North Richard, GU 07862",Enterprise,Satellite,168.21,129.52,691.2,983.05,95.3,Paid,2024-05-27,2023-09-18,0,Service Request,In Progress,2023-12-23,10.0
CUST004356,Allison Bell,mbrown@example.com,(810)978-5804x67876,"83014 Alyssa Avenue Suite 724
Josephville, SC 48216",Premium,DSL,116.38,952.83,350.79,408.3,98.27,Paid,2024-02-09,2023-05-30,0,Technical Issue,Open,2024-01-29,10.0
CUST004357,Karen Mata,matthewthompson@example.com,(783)868-8988x11968,"940 Carlson Bypass Apt. 004
Angelastad, OR 61271",Premium,Cable,116.92,492.38,421.04,444.23,98.54,Paid,2023-10-31,2023-01-25,1,Billing Query,In Progress,2023-06-13,10.0
CUST004358,Donna Krause MD,darylcontreras@example.net,+1-427-313-7024x94326,"5292 Miller Island
West Davidside, OR 26263",Basic,Fiber,30.4,187.64,79.77,87.84,99.86,Paid,2023-07-17,2023-06-18,0,Technical Issue,Closed,2023-10-13,10.0
CUST004359,Brandon Norton,jennifermckinney@example.org,+1-681-488-9561x2640,"1243 Erik Circles Apt. 312
East Thomas, PR 78479",Standard,Cable,78.81,945.51,186.13,226.07,98.56,Paid,2024-07-08,2024-06-08,1,Connection Problem,Open,2024-08-20,10.0
CUST004360,Anna Orr,wandahull@example.net,555.536.1283x828,"4997 Allison Views
South Laurie, NE 75072",Premium,DSL,93.16,692.53,385.06,494.63,96.09,Paid,2023-12-06,2023-09-24,0,Service Request,Resolved,2023-10-13,10.0
CUST004361,Jessica Hughes,smoses@example.com,850-684-0063,"947 David Ranch Apt. 904
Dominguezbury, OH 30256",Standard,Cable,61.13,659.53,175.82,197.02,97.5,Paid,2024-10-10,2023-04-26,0,Billing Query,Open,2023-04-26,10.0
CUST004362,Brittany Lawrence,youngemily@example.net,850.595.2485x04366,"1127 Linda Place
East Matthew, VA 39340",Basic,Fiber,47.31,765.89,96.59,95.86,99.8,Paid,2024-08-01,2024-05-06,2,Service Request,Open,2024-11-01,10.0
CUST004363,Edward Wolf,rhernandez@example.net,602-519-0137x387,"537 Figueroa Fords
Danielfurt, AK 13717",Enterprise,Cable,182.06,563.66,841.52,916.21,98.54,Paid,2024-07-09,2023-11-19,0,Service Request,In Progress,2024-03-31,10.0
CUST004364,Brittany Rivera,sharon98@example.com,001-602-977-4470x69545,"PSC 6284, Box 7475
APO AE 88667",Basic,Cable,41.14,785.78,81.37,90.61,97.58,Paid,2024-07-22,2023-06-20,1,Billing Query,Open,2024-02-27,10.0
CUST004365,Lawrence Taylor,anna04@example.com,(760)390-8659x7172,"46046 Clark Stream Suite 709
Thomasshire, MA 02210",Basic,DSL,47.79,768.27,78.68,91.76,98.23,Pending,2024-05-22,2023-11-30,1,Billing Query,Open,2024-06-30,10.0
CUST004366,Tamara Mccoy,lindajackson@example.com,001-588-290-6988x137,"483 William Light
Barnesland, WY 08356",Standard,Cable,57.48,944.33,242.24,297.63,98.61,Paid,2024-12-18,2024-12-16,0,Billing Query,In Progress,2024-12-17,10.0
CUST004367,Cody Hinton,john50@example.com,415.292.9372,"8446 Jessica Pines
Port Tammy, OK 32778",Premium,Cable,109.69,534.5,263.49,321.74,98.02,Pending,2023-08-27,2023-06-30,0,Billing Query,Open,2024-03-14,10.0
CUST004368,Frank Hill,bcunningham@example.net,001-808-645-5982x38785,"USNV Chambers
FPO AA 22681",Basic,DSL,46.59,353.58,81.57,94.02,96.7,Paid,2024-10-01,2023-10-03,0,Billing Query,Closed,2024-12-20,10.0
CUST004369,Sarah Perry,justinjacobs@example.net,504-416-3516x49314,"124 Serrano Port
Melaniebury, NC 61938",Premium,Fiber,98.05,88.52,440.06,458.67,99.76,Paid,2024-07-13,2023-05-23,0,Service Request,Resolved,2024-04-20,10.0
CUST004370,Jill Sullivan,brandybell@example.net,619-421-6670x049,"PSC 7736, Box 4138
APO AP 46743",Standard,Fiber,76.8,681.8,245.07,269.34,99.74,Overdue,2024-02-23,2023-04-24,0,Technical Issue,In Progress,2024-04-28,10.0
CUST004371,Arthur Wallace,sskinner@example.com,370-731-4501x38667,"13440 Bernard Orchard Apt. 366
East Jill, DC 57912",Standard,Fiber,69.83,669.96,251.61,256.43,99.52,Pending,2024-12-17,2024-04-30,0,Technical Issue,Closed,2024-06-02,10.0
CUST004372,Michael Whitaker,iwebb@example.com,+1-405-754-7384,"305 Martin Lodge
Brendaborough, DE 34157",Enterprise,DSL,160.19,820.09,529.77,674.14,96.12,Paid,2024-02-20,2022-12-30,2,Billing Query,Closed,2024-10-27,10.0
CUST004373,William Barrera,mrodriguez@example.net,+1-425-220-5591x379,"223 Diane Islands Apt. 733
Port Katherineburgh, TX 05501",Basic,Fiber,33.01,500.13,49.42,51.32,99.74,Paid,2024-09-18,2023-12-15,0,Billing Query,Resolved,2024-06-06,10.0
CUST004374,Clayton Jones,andrewguerra@example.net,8713806476,"56162 Nicole Squares
Lynnville, KY 51459",Standard,Satellite,71.34,381.8,166.8,253.85,97.27,Paid,2024-07-11,2023-08-16,0,Technical Issue,In Progress,2023-10-17,10.0
CUST004375,Robert Wilson,qjohnson@example.net,+1-516-889-4464,"42284 Karen Mews
East Stevenburgh, FL 12245",Basic,Fiber,34.97,772.2,76.57,78.59,99.01,Paid,2024-04-02,2023-04-27,0,Connection Problem,Resolved,2024-07-23,10.0
CUST004376,Rebecca Johnson,danielmoran@example.org,635-675-4239,"467 Li Locks Apt. 088
Christinaview, NE 49789",Standard,Cable,60.14,566.77,192.35,210.17,97.58,Paid,2024-11-18,2024-01-21,1,Connection Problem,Open,2024-06-17,10.0
CUST004377,Jacob Powell,rhendrix@example.com,001-514-851-1357x1118,"919 Murphy Summit Suite 010
Valdezport, MH 66708",Standard,Cable,50.32,593.34,118.05,140.6,98.64,Paid,2024-04-04,2024-03-03,0,Billing Query,In Progress,2024-10-07,10.0
CUST004378,David Burnett,rickychapman@example.com,626.718.4480,"8648 Sarah Trafficway
Mcgrathtown, NE 51017",Basic,DSL,41.5,236.44,44.67,55.27,97.21,Paid,2024-04-24,2023-11-01,0,Technical Issue,Open,2024-04-25,10.0
CUST004379,Kimberly Carney,sydney44@example.com,712.353.7508,"69550 Ellis Views Apt. 233
Ericfurt, ID 71913",Standard,DSL,78.87,675.21,150.79,180.32,97.56,Pending,2024-10-13,2024-07-21,0,Connection Problem,In Progress,2024-12-17,10.0
CUST004380,Erin Stafford,david75@example.org,(937)556-8578x71366,"2113 Daniel Field Suite 888
Jennifermouth, KY 50123",Premium,DSL,119.1,811.86,257.57,317.57,97.37,Paid,2024-04-24,2023-10-22,2,Service Request,Closed,2024-11-19,10.0
CUST004381,Jacob Galvan,andrewjohnston@example.com,298.641.1197,"1365 Davis Trace Suite 506
North Shannonville, CO 77580",Enterprise,Satellite,160.85,676.79,647.26,999.44,95.87,Paid,2024-02-06,2023-10-12,0,Technical Issue,In Progress,2024-11-07,10.0
CUST004382,Kristen Castillo,larrymorris@example.com,593-374-5126,"19363 Lynch Garden Apt. 504
Bryantborough, VI 22083",Premium,DSL,83.67,562.63,338.25,469.42,96.26,Paid,2024-10-15,2024-07-05,0,Technical Issue,Closed,2024-08-20,10.0
CUST004383,Valerie Bonilla,nwhite@example.net,+1-922-240-5484x233,"81491 Wayne Gardens Apt. 222
Jasonfurt, LA 61478",Premium,DSL,94.14,843.63,287.84,341.0,96.64,Pending,2024-11-27,2024-09-29,0,Connection Problem,Open,2024-10-09,10.0
CUST004384,Audrey Hall,dharrell@example.com,950.980.7616,"530 Wood Coves Suite 319
Kimberlyton, AK 22683",Enterprise,Fiber,170.04,963.47,612.64,642.33,99.86,Pending,2023-03-09,2023-01-30,0,Connection Problem,Open,2024-10-10,10.0
CUST004385,Lisa Weber,tylerkline@example.com,+1-724-415-7665x3411,"7926 Carlson Forge Suite 677
Rhondatown, PR 12632",Basic,Cable,38.2,55.39,61.88,67.57,97.8,Paid,2024-07-27,2024-03-18,1,Billing Query,In Progress,2024-12-02,10.0
CUST004386,Brandon Herman,cantrellsamantha@example.net,871.476.2749x826,"5483 Kathryn Dam Suite 434
North Jenniferburgh, AS 84844",Enterprise,DSL,139.28,232.83,622.03,827.1,96.03,Overdue,2024-09-21,2024-07-31,1,Service Request,Closed,2024-10-25,10.0
CUST004387,Justin Bishop,dhansen@example.org,(435)405-7922,"44660 Vazquez Parkways
Port Jeffreystad, DE 78875",Premium,Cable,89.79,771.67,327.72,333.91,99.49,Pending,2024-05-23,2023-07-14,0,Billing Query,In Progress,2024-02-03,10.0
CUST004388,David Sparks,marcrasmussen@example.org,+1-344-570-9121x0543,"Unit 8735 Box 5609
DPO AA 45800",Basic,Satellite,48.08,272.13,55.03,78.01,97.04,Paid,2024-08-30,2024-02-27,0,Connection Problem,In Progress,2024-10-17,10.0
CUST004389,Cynthia Thompson,martinezerica@example.org,(483)383-1842,"0068 Wilson Greens Apt. 584
Mullenport, CA 69520",Standard,Satellite,78.74,890.93,180.42,239.48,95.77,Pending,2024-11-14,2024-05-21,0,Connection Problem,Open,2024-12-14,10.0
CUST004390,Ashley Allen,andrew01@example.org,+1-649-279-5299x7015,"4493 Leach Manor Apt. 373
Port Julieton, MH 76227",Standard,Fiber,77.22,403.31,131.02,131.91,99.64,Paid,2024-08-08,2024-01-13,0,Service Request,Resolved,2024-10-05,10.0
CUST004391,Justin Moore,veronicasmith@example.com,001-382-399-8620x28985,"1845 Carroll Lane Suite 881
West Rebeccaview, DE 04682",Basic,Fiber,33.42,94.81,80.09,77.25,99.75,Pending,2024-08-08,2023-07-23,0,Technical Issue,Closed,2023-11-09,10.0
CUST004392,Michael Kaiser,zholland@example.org,974.204.9484,"31090 Elizabeth Prairie
East Kiaraport, WA 37738",Basic,Satellite,32.28,454.19,50.42,66.61,95.96,Paid,2024-12-19,2024-04-03,1,Billing Query,Open,2024-10-04,10.0
CUST004393,Robert Molina,eweaver@example.org,(583)948-3360,"6058 Horton Summit
Brianberg, HI 43312",Basic,DSL,32.7,597.9,79.5,90.72,97.48,Paid,2024-06-21,2024-05-01,1,Connection Problem,Resolved,2024-08-21,10.0
CUST004394,Robert Martinez,justin13@example.org,548.787.2912x15569,"4903 White Keys
New Justinfurt, TX 35775",Basic,Cable,47.82,391.64,89.62,98.35,98.28,Paid,2024-11-01,2024-10-07,0,Technical Issue,In Progress,2024-11-07,10.0
CUST004395,Kelly Garcia,ltaylor@example.net,001-557-451-0544x8327,"889 Cunningham Locks
Port Robert, AS 77487",Basic,Fiber,32.91,456.56,82.14,75.59,99.16,Pending,2023-07-16,2023-01-11,1,Technical Issue,In Progress,2024-08-24,10.0
CUST004396,Amanda Bowman,wattsroy@example.org,+1-319-554-2181x886,"18039 Jessica Mission
East Theodoreview, PA 06118",Standard,Fiber,75.22,227.43,203.98,214.23,99.07,Paid,2024-09-28,2024-05-17,0,Service Request,Open,2024-08-03,10.0
CUST004397,Derrick Wilson,smithmadeline@example.org,825-757-0845,"521 Michael Island Suite 838
Wadeport, IA 80054",Basic,Satellite,39.07,346.19,40.44,56.73,94.09,Overdue,2024-12-15,2023-03-26,1,Service Request,In Progress,2023-07-18,10.0
CUST004398,John Howard,richardsontiffany@example.net,001-635-234-1862x9913,"8662 Moore Grove
Bowenfort, NY 40176",Enterprise,Fiber,147.05,768.15,800.04,879.64,99.83,Paid,2024-12-12,2024-12-11,0,Technical Issue,Closed,2024-12-12,10.0
CUST004399,Paul Ortiz,sallymcdaniel@example.net,468.766.3037x94654,"4314 Stokes Port Apt. 082
Michellechester, MN 08908",Basic,DSL,39.88,777.77,53.16,73.73,96.55,Paid,2024-11-11,2024-07-21,2,Billing Query,Resolved,2024-11-26,10.0
CUST004400,Steven Alvarado,heatherheath@example.org,7682164059,"6674 Erica Turnpike
Stewartmouth, WY 41823",Premium,Cable,117.62,999.99,340.85,377.86,97.43,Paid,2023-10-06,2023-07-31,0,Technical Issue,Open,2024-11-13,10.0
CUST004401,Joseph Parker,dayashley@example.net,580.355.8696,"3874 Tyler Burg
Port Teresa, ID 88788",Enterprise,DSL,167.09,259.75,661.66,842.06,95.38,Paid,2024-12-03,2024-11-14,1,Billing Query,In Progress,2024-12-16,10.0
CUST004402,Katie Moody,sotodonald@example.com,(306)355-8549x49731,"64884 Morton Junction
South Jerome, NE 90065",Enterprise,Satellite,133.85,523.7,534.05,722.28,94.42,Paid,2024-11-19,2023-10-29,0,Service Request,Open,2024-04-07,10.0
CUST004403,Sara Ramirez,reneehernandez@example.net,718-731-0106,"PSC 3528, Box 4811
APO AA 35749",Enterprise,Cable,176.34,278.78,657.61,714.81,98.76,Paid,2023-06-06,2023-05-27,0,Billing Query,Resolved,2024-06-10,10.0
CUST004404,Mitchell Powell,bgomez@example.net,(346)838-7169x5920,"0326 Villanueva Extensions Suite 081
Lake Kathleenview, IL 60183",Standard,Cable,51.47,977.24,110.51,126.11,97.06,Paid,2023-11-15,2023-07-18,0,Billing Query,In Progress,2024-11-08,10.0
CUST004405,Julie Zamora,danamann@example.com,4919389901,"952 Shannon Summit Suite 327
Tracystad, NE 92247",Basic,DSL,31.33,267.93,59.7,71.09,96.36,Pending,2024-10-10,2023-05-23,0,Technical Issue,Resolved,2024-05-05,10.0
CUST004406,Michael Golden,kvargas@example.net,2467393278,"Unit 6833 Box 2469
DPO AE 34866",Premium,Fiber,115.67,190.98,316.23,333.41,99.72,Paid,2024-12-16,2024-06-19,1,Service Request,Open,2024-11-04,10.0
CUST004407,Sandra Jackson,crossmichael@example.net,863-946-0834x9952,"66895 Smith Crest
West Alyssafort, ME 96290",Basic,Cable,35.32,475.13,52.9,65.24,99.35,Paid,2024-08-31,2024-08-11,0,Service Request,Open,2024-12-10,10.0
CUST004408,Deborah Roman,davenportjoshua@example.org,001-306-911-4730x46294,"401 Erin Burgs
New Gary, ME 84959",Standard,DSL,73.79,990.65,222.49,289.08,96.4,Paid,2023-07-31,2023-03-19,1,Service Request,Closed,2024-11-11,10.0
CUST004409,Anthony Chambers,maysjeffery@example.net,(604)941-9201x8001,"53070 Dillon Locks
West Benjamin, VA 79903",Basic,Cable,48.73,649.67,61.8,75.84,98.16,Paid,2023-05-27,2023-04-21,1,Connection Problem,Open,2024-09-13,10.0
CUST004410,Brian Nguyen,nadams@example.com,283-325-1592,"0212 Williams Trail
East Danielle, NJ 58968",Basic,DSL,30.53,130.51,44.86,57.01,95.73,Pending,2023-01-31,2023-01-30,0,Connection Problem,Closed,2024-10-01,10.0
CUST004411,William Franklin,cassandra67@example.com,(867)776-3101,"12864 Taylor Manors Apt. 590
Stonebury, IA 51700",Premium,Fiber,108.62,669.35,354.42,386.22,99.01,Overdue,2023-06-14,2023-03-30,0,Service Request,Resolved,2024-11-24,10.0
CUST004412,Taylor Davis,canderson@example.com,(405)726-8939,"50244 Dunn Prairie Apt. 858
East Stephanieborough, MT 38398",Premium,Cable,114.89,642.96,319.57,393.75,98.15,Pending,2024-11-04,2023-07-28,0,Service Request,Closed,2024-08-10,10.0
CUST004413,Edward Webb,adkinsjulia@example.net,(217)929-6317x9226,"7977 Marie Isle
East Shelly, CO 48055",Premium,Fiber,109.93,309.17,522.85,497.63,99.51,Paid,2024-12-20,2024-03-08,0,Connection Problem,Closed,2024-04-28,10.0
CUST004414,Cathy Hudson,tammy44@example.net,(264)715-6660x1369,"51652 Graves Place Apt. 090
Theodoreburgh, OH 86587",Standard,Cable,58.71,295.1,149.14,175.96,99.47,Paid,2024-10-28,2024-03-21,0,Technical Issue,In Progress,2024-10-03,10.0
CUST004415,Mrs. Danielle Thompson,nathanwatkins@example.org,808-379-2264,"0357 Larson Lock Apt. 364
Smithtown, GA 44794",Standard,Satellite,66.23,706.87,102.73,146.07,97.06,Paid,2024-06-26,2024-05-31,1,Technical Issue,Closed,2024-12-06,10.0
CUST004416,Crystal Cook,stevehoward@example.net,(329)219-8827x1952,"3373 Lewis Spur
North Patrickshire, IN 01698",Standard,DSL,50.63,472.5,184.91,212.52,96.14,Paid,2024-10-09,2024-09-21,0,Technical Issue,Resolved,2024-10-17,10.0
CUST004417,Patrick West,williamschristopher@example.org,(309)843-7985x83990,"510 Sexton Junction Apt. 203
Williamtown, MT 28576",Enterprise,Satellite,151.25,512.66,360.54,538.57,95.57,Paid,2024-11-12,2024-09-22,0,Billing Query,Open,2024-11-24,10.0
CUST004418,Nancy Cooper,martinbaker@example.org,(608)950-7022x10175,"0906 Brooks Mission
North Calebland, CT 41702",Enterprise,DSL,158.62,951.74,415.58,527.35,97.42,Paid,2024-03-23,2023-07-31,0,Service Request,In Progress,2023-08-19,10.0
CUST004419,Lucas Robinson,richardmoore@example.org,+1-893-360-6888x458,"452 Bernard Rapid Suite 723
Richardsonmouth, SD 56579",Basic,Fiber,47.19,507.72,78.5,85.11,99.44,Paid,2023-01-20,2023-01-09,0,Service Request,Resolved,2024-03-17,10.0
CUST004420,Ashley Robinson,sheltonlisa@example.com,(523)555-2172,"025 Kelly Manor Suite 786
Lake Baileyberg, MA 27581",Basic,Satellite,47.72,179.2,55.0,83.01,94.14,Paid,2024-08-18,2023-12-11,0,Service Request,In Progress,2024-04-23,10.0
CUST004421,Dr. Alan Jordan,darrencohen@example.net,293-629-9079x023,"676 John Green
Port Jeffreyview, NH 58003",Standard,Fiber,74.23,862.63,293.06,268.88,99.2,Paid,2024-01-15,2023-09-17,0,Technical Issue,Closed,2023-11-08,10.0
CUST004422,Dennis Torres,coopertodd@example.com,390-592-5786x343,"7077 Samantha Lake Suite 806
Angelmouth, ME 44775",Premium,DSL,102.74,597.16,273.32,343.33,95.62,Paid,2024-09-04,2024-06-20,0,Technical Issue,Resolved,2024-08-26,10.0
CUST004423,Andrea Miller,chungbrooke@example.org,(866)654-3373x56328,"38966 Moore Lake
Rileyville, AK 92878",Premium,DSL,105.36,502.01,305.73,414.63,98.31,Paid,2024-10-09,2023-11-22,0,Service Request,In Progress,2024-12-01,10.0
CUST004424,Edward Parker,rodriguezmartin@example.org,+1-304-322-0015x5614,"9451 William Lock
Phillipshaven, NH 08490",Standard,Fiber,61.88,73.09,291.78,287.04,99.9,Paid,2023-09-14,2023-03-04,1,Billing Query,In Progress,2023-03-04,10.0
CUST004425,Tina Johnson,jimmy18@example.com,+1-502-941-3410,"PSC 1168, Box 8531
APO AP 35952",Enterprise,DSL,121.14,112.31,508.32,688.01,95.39,Paid,2024-03-31,2023-10-31,1,Service Request,Closed,2024-07-17,10.0
CUST004426,Laura Williams,oneallauren@example.net,+1-270-755-8198x19353,"12397 Mcdonald Row Suite 353
Walkerborough, OR 65275",Enterprise,Cable,193.72,292.9,830.74,993.84,97.02,Paid,2024-06-29,2023-03-04,0,Service Request,In Progress,2023-09-05,10.0
CUST004427,Danielle Edwards,lblair@example.com,(227)993-0583x7775,"933 Alejandro Lodge Suite 219
Ericborough, SD 60491",Enterprise,Fiber,128.38,541.14,551.4,528.73,99.44,Overdue,2024-01-15,2023-12-20,1,Service Request,Resolved,2024-12-08,10.0
CUST004428,Jamie Morales,xbailey@example.org,001-474-534-2113,"84274 Tammy Villages
Lindseyshire, UT 56828",Premium,Fiber,104.96,675.71,357.57,389.33,99.51,Paid,2024-10-11,2024-08-21,0,Connection Problem,Closed,2024-11-15,10.0
CUST004429,Nichole Perkins,zimmermanrenee@example.com,001-824-688-6874x86571,"726 Danny Roads
Macdonaldtown, MT 98197",Basic,Cable,38.49,294.26,67.94,83.87,97.72,Pending,2024-10-03,2023-08-26,1,Technical Issue,In Progress,2024-09-09,10.0
CUST004430,Damon Holt,goodwindominique@example.org,723-817-3291x000,"5303 Brewer Fords
South Amyview, WY 05212",Basic,DSL,41.55,312.87,54.14,69.5,98.47,Paid,2024-10-22,2024-01-27,0,Technical Issue,Closed,2024-04-21,10.0
CUST004431,Kevin Taylor,vlarson@example.com,(365)289-0065,"041 Walker Neck
New Maryhaven, FM 10596",Enterprise,Satellite,185.53,409.57,544.31,725.19,96.65,Paid,2024-07-30,2024-06-27,0,Technical Issue,Closed,2024-11-25,10.0
CUST004432,Catherine Johnson,harrisalexis@example.org,583.256.0261x3416,"68019 William Walk Suite 927
Copelandbury, MN 22998",Enterprise,Satellite,187.96,194.49,632.79,865.71,94.24,Paid,2024-08-22,2024-05-17,1,Technical Issue,In Progress,2024-10-05,10.0
CUST004433,Ms. Paula Jordan DDS,rebeccatanner@example.net,(989)517-0969,"869 Todd Trail Suite 762
East Sydney, PA 13146",Premium,Cable,102.53,143.22,412.99,439.78,97.65,Paid,2024-12-08,2024-11-25,0,Service Request,In Progress,2024-11-26,10.0
